TIME,INFLOW (m3/s),OUTFLOW (m3/s),
  611,   181.17000000,    99.62827331,
  612,   326.70000000,   140.39913666,
  613,   326.70000000,   233.54956833,
  614,    35.64000000,   280.12478416,
  615,    35.64000000,   157.88239208,
  616,   181.17000000,    96.76119604,
  617,   181.17000000,   138.96559802,
  618,   326.70000000,   160.06779901,
  619,   326.70000000,   243.38389951,
  620,   181.17000000,   285.04194975,
  621,   326.70000000,   233.10597488,
  622,   181.17000000,   279.90298744,
  623,   181.17000000,   230.53649372,
  624,     0.00000000,   205.85324686,
  625,     0.00000000,   102.92662343,
  626,     0.00000000,    51.46331171,
  627,     0.00000000,    25.73165586,
  628,     0.00000000,    12.86582793,
  629,     0.00000000,     6.43291396,
  630,     0.00000000,     3.21645698,
  631,     0.00000000,     1.60822849,
  632,     0.00000000,     0.80411425,
  633,   181.17000000,     0.40205712,
  634,   151.47000000,    90.78602856,
  635,   151.47000000,   121.12801428,
  636,   151.47000000,   136.29900714,
  637,   151.47000000,   143.88450357,
  638,   297.00000000,   147.67725179,
  639,   151.47000000,   222.33862589,
  640,   297.00000000,   186.90431295,
  641,   297.00000000,   241.95215647,
  642,   297.00000000,   269.47607824,
  643,   151.47000000,   283.23803912,
  644,   297.00000000,   217.35401956,
  645,   297.00000000,   257.17700978,
  646,   442.53000000,   277.08850489,
  647,   602.91000000,   359.80925244,
  648,   326.70000000,   481.35962622,
  649,     0.00000000,   404.02981311,
  650,     0.00000000,   202.01490656,
  651,     0.00000000,   101.00745328,
  652,     0.00000000,    50.50372664,
  653,     0.00000000,    25.25186332,
  654,     5.94000000,    12.62593166,
  655,    15.84000000,     9.28296583,
  656,    35.64000000,    12.56148291,
  657,   326.70000000,    24.10074146,
  658,   326.70000000,   175.40037073,
  659,   326.70000000,   251.05018536,
  660,   181.17000000,   288.87509268,
  661,    65.34000000,   235.02254634,
  662,   472.23000000,   150.18127317,
  663,   472.23000000,   311.20563659,
  664,   617.76000000,   391.71781829,
  665,   326.70000000,   504.73890915,
  666,   181.17000000,   415.71945457,
  667,   326.70000000,   298.44472729,
  668,   326.70000000,   312.57236364,
  669,   326.70000000,   319.63618182,
  670,   472.23000000,   323.16809091,
  671,   472.23000000,   397.69904546,
  672,   326.70000000,   434.96452273,
  673,   181.17000000,   380.83226136,
  674,     0.00000000,   281.00113068,
  675,     0.00000000,   140.50056534,
  676,     0.00000000,    70.25028267,
  677,     0.00000000,    35.12514134,
  678,    35.64000000,    17.56257067,
  679,    35.64000000,    26.60128533,
  680,    35.64000000,    31.12064267,
  681,   326.70000000,    33.38032133,
  682,   472.23000000,   180.04016067,
  683,   472.23000000,   326.13508033,
  684,   472.23000000,   399.18254017,
  685,   215.82000000,   435.70627008,
  686,   361.35000000,   325.76313504,
  687,   647.46000000,   343.55656752,
  688,   647.46000000,   495.50828376,
  689,   501.93000000,   571.48414188,
  690,   617.76000000,   536.70707094,
  691,   472.23000000,   577.23353547,
  692,   617.76000000,   524.73176774,
  693,   472.23000000,   571.24588387,
  694,   472.23000000,   521.73794193,
  695,   570.24000000,   496.98397097,
  696,     0.00000000,   533.61198548,
  697,     0.00000000,   266.80599274,
  698,     0.00000000,   133.40299637,
  699,     0.00000000,    66.70149819,
  700,     0.00000000,    33.35074909,
  701,     0.00000000,    16.67537455,
  702,     0.00000000,     8.33768727,
  703,     0.00000000,     4.16884364,
  704,     0.00000000,     2.08442182,
  705,     0.00000000,     1.04221091,
  706,     0.00000000,     0.52110545,
  707,   181.17000000,     0.26055273,
  708,    35.64000000,    90.71527636,
  709,    35.64000000,    63.17763818,
  710,    35.64000000,    49.40881909,
  711,     0.00000000,    42.52440955,
  712,     0.00000000,    21.26220477,
  713,    25.74000000,    10.63110239,
  714,     0.00000000,    18.18555119,
  715,    35.64000000,     9.09277560,
  716,     0.00000000,    22.36638780,
  717,   181.17000000,    11.18319390,
  718,     0.00000000,    96.17659695,
  719,     0.00000000,    48.08829847,
  720,     0.00000000,    24.04414924,
  721,     0.00000000,    12.02207462,
  722,     0.00000000,     6.01103731,
  723,     0.00000000,     3.00551865,
  724,     0.00000000,     1.50275933,
  725,     0.00000000,     0.75137966,
  726,     0.00000000,     0.37568983,
  727,    11.88000000,     0.18784492,
  728,    35.64000000,     6.03392246,
  729,     0.00000000,    20.83696123,
  730,    25.74000000,    10.41848061,
  731,     0.00000000,    18.07924031,
  732,     0.00000000,     9.03962015,
  733,     0.00000000,     4.51981008,
  734,    35.64000000,     2.25990504,
  735,    35.64000000,    18.94995252,
  736,    35.64000000,    27.29497626,
  737,     0.00000000,    31.46748813,
  738,     0.00000000,    15.73374406,
  739,     0.00000000,     7.86687203,
  740,     0.00000000,     3.93343602,
  741,     0.00000000,     1.96671801,
  742,     0.00000000,     0.98335900,
  743,     0.00000000,     0.49167950,
  744,     0.00000000,     0.24583975,
  745,     0.00000000,     0.12291988,
  746,     0.00000000,     0.06145994,
  747,     0.00000000,     0.03072997,
  748,     0.00000000,     0.01536498,
  749,     0.00000000,     0.00768249,
  750,     0.00000000,     0.00384125,
  751,     0.00000000,     0.00192062,
  752,     0.00000000,     0.00096031,
  753,     0.00000000,     0.00048016,
  754,     0.00000000,     0.00024008,
  755,     0.00000000,     0.00012004,
  756,     0.00000000,     0.00006002,
  757,     0.00000000,     0.00003001,
